id_ext,createdAt,created_at,date_closed,date_resolve,updated_at,first_status_change,status,type,priority,requester_id,responder_id,group_id,source,subject
6000000001950,2026-01-10 18:07:20,2026-01-10 18:07:20,,2026-01-15 18:08:07.785428,2026-01-15 18:08:07.785428,,4,Consulta general,2,2000000000774,5000000000012,6,portal,Consulta sobre limites de cuenta
6000000002216,2026-01-10 18:24:10,2026-01-10 18:24:10,2026-01-15 22:19:29.420195,2026-01-15 10:51:31.968724,2026-01-15 22:19:29.420195,,5,Carga de saldo,3,2000000000018,5000000000004,4,email,Demora en acreditacion de saldo
6000000003075,2026-01-10 18:28:22,2026-01-10 18:28:22,2026-01-14 21:07:30.045704,2026-01-13 11:39:54.543099,2026-01-14 21:07:30.045704,2026-01-10 21:51:39.554915,5,Verificacion de cuenta,1,2000000000209,5000000000006,6,telefono,Solicitud de verificacion en revision
6000000003874,2026-01-10 18:55:03,2026-01-10 18:55:03,2026-01-21 21:40:04.954207,2026-01-21 02:27:41.361670,2026-01-21 21:40:04.954207,,5,Transferencia fallida,1,2000000000431,5000000000007,1,chat,Transferencia duplicada
6000000000110,2026-01-10 19:43:02,2026-01-10 19:43:02,2026-01-18 07:54:03.604206,2026-01-16 21:32:31.854772,2026-01-18 07:54:03.604206,2026-01-13 04:04:56.538002,5,Verificacion de cuenta,2,2000000000021,5000000000005,5,whatsapp,Selfie no coincide con documento
6000000001143,2026-01-10 19:46:18,2026-01-10 19:46:18,2026-01-14 01:25:13.896823,2026-01-13 19:28:01.998697,2026-01-14 01:25:13.896823,,5,Consulta general,1,2000000000784,5000000000010,4,email,Como cerrar mi cuenta
6000000065578,2026-01-10 23:51:05,2026-01-10 23:51:05,,2026-01-10 23:54:41.000000,2026-01-10 23:54:41.000000,,5,Reportes del sistema,2,2000000000645,5000000000001,1,chat,POSSIBLE DUPLICATED USER
6000000066288,2026-01-11 00:19:52,2026-01-11 00:19:52,,2026-01-11 00:21:09.000000,2026-01-11 00:21:09.000000,,5,Reportes del sistema,2,2000000000117,5000000000001,1,whatsapp,POSSIBLE DUPLICATED USER
6000000004368,2026-01-11 01:24:37,2026-01-11 01:24:37,2026-01-12 06:29:34.320126,2026-01-12 05:08:22.485990,2026-01-12 06:29:34.320126,2026-01-11 05:21:53.579325,5,Carga de saldo,2,2000000000567,5000000000014,2,telefono,Carga de saldo no reflejada
6000000004122,2026-01-11 02:33:01,2026-01-11 02:33:01,,2026-01-16 02:29:47.489243,2026-01-16 02:29:47.489243,2026-01-13 15:33:09.083237,4,Reclamo por cobro,2,2000000000169,5000000000008,2,email,Doble cobro en la misma operacion
6000000002472,2026-01-11 03:22:32,2026-01-11 03:22:32,2026-01-16 13:05:18.591514,2026-01-15 14:51:23.045034,2026-01-16 13:05:18.591514,2026-01-12 03:42:50.587529,5,Verificacion de cuenta,1,2000000000240,5000000000005,5,facebook,Selfie no coincide con documento
6000000000095,2026-01-11 06:37:35,2026-01-11 06:37:35,2026-01-16 08:59:57.653696,2026-01-15 02:17:54.227636,2026-01-16 08:59:57.653696,2026-01-13 04:26:56.317525,5,Transferencia fallida,1,2000000000116,5000000000011,5,whatsapp,Error de validacion en transferencia
6000000001513,2026-01-11 07:34:47,2026-01-11 07:34:47,2026-01-11 16:54:37.514487,2026-01-11 14:17:52.227479,2026-01-11 16:54:37.514487,,5,Transferencia fallida,3,2000000000752,5000000000004,4,facebook,Transferencia duplicada
6000000004932,2026-01-11 08:19:21,2026-01-11 08:19:21,2026-01-13 16:05:01.626464,2026-01-12 15:20:30.088149,2026-01-13 16:05:01.626464,2026-01-11 23:56:54.768170,5,Reclamo por cobro,4,2000000000536,5000000000004,4,chat,Doble cobro en la misma operacion
6000000003734,2026-01-11 09:08:40,2026-01-11 09:08:40,2026-01-13 22:48:21.747732,2026-01-13 19:40:31.896623,2026-01-13 22:48:21.747732,,5,Verificacion de cuenta,2,2000000000309,5000000000003,3,portal,Documento de identidad rechazado
6000000000074,2026-01-11 09:11:11,2026-01-11 09:11:11,2026-01-14 05:02:21.953327,2026-01-12 21:48:11.843356,2026-01-14 05:02:21.953327,2026-01-11 09:59:05.414575,5,Tarjeta bloqueada,3,2000000000317,5000000000002,2,email,Tarjeta bloqueada por intentos fallidos
6000000001878,2026-01-11 10:32:10,2026-01-11 10:32:10,2026-01-14 00:09:27.017154,2026-01-12 19:57:20.944373,2026-01-14 00:09:27.017154,2026-01-11 14:46:14.955559,5,Verificacion de cuenta,3,2000000000269,5000000000004,4,chat,Solicitud de verificacion en revision
6000000000236,2026-01-11 13:38:35,2026-01-11 13:38:35,,2026-01-13 12:21:18.174521,2026-01-13 12:21:18.174521,2026-01-11 21:24:34.499179,4,Verificacion de cuenta,3,2000000000146,5000000000004,4,chat,Solicitud de verificacion en revision
6000000001906,2026-01-11 17:10:34,2026-01-11 17:10:34,2026-01-15 07:38:18.204067,2026-01-14 17:20:05.947361,2026-01-15 07:38:18.204067,,5,Consulta general,2,2000000000157,5000000000012,6,facebook,Consulta por tasa de cambio
6000000004441,2026-01-11 18:05:40,2026-01-11 18:05:40,2026-01-15 15:23:30.730325,2026-01-14 20:21:32.329680,2026-01-15 15:23:30.730325,2026-01-12 15:33:39.238895,5,Verificacion de cuenta,1,2000000000520,5000000000007,1,email,Selfie no coincide con documento
6000000002293,2026-01-11 19:24:22,2026-01-11 19:24:22,2026-01-15 22:37:56.028529,2026-01-14 22:18:37.128059,2026-01-15 22:37:56.028529,2026-01-12 17:19:38.248917,5,Problema de retiro,2,2000000000612,5000000000005,5,whatsapp,Retiro pendiente hace 48 horas
6000000004339,2026-01-11 20:16:12,2026-01-11 20:16:12,2026-01-15 19:29:13.370969,2026-01-15 07:57:22.281251,2026-01-15 19:29:13.370969,,5,Reclamo por cobro,2,2000000000802,5000000000015,3,portal,Doble cobro en la misma operacion
6000000001229,2026-01-11 21:09:49,2026-01-11 21:09:49,,2026-01-14 03:40:07.180889,2026-01-14 03:40:07.180889,2026-01-13 11:54:16.930066,4,Transferencia fallida,3,2000000000200,5000000000013,1,chat,Error de validacion en transferencia
6000000066135,2026-01-11 21:51:13,2026-01-11 21:51:13,,2026-01-11 21:55:03.000000,2026-01-11 21:55:03.000000,,5,Reportes del sistema,2,2000000000661,5000000000001,1,portal,POSSIBLE DUPLICATED USER
6000000003914,2026-01-11 23:18:35,2026-01-11 23:18:35,,2026-01-14 00:37:21.771563,2026-01-14 00:37:21.771563,2026-01-12 05:52:28.964879,4,Verificacion de cuenta,3,2000000000800,5000000000009,3,whatsapp,Selfie no coincide con documento
6000000067237,2026-01-12 01:00:20,2026-01-12 01:00:20,,2026-01-12 01:01:12.000000,2026-01-12 01:01:12.000000,,5,Reportes del sistema,2,2000000000079,5000000000001,1,chat,POSSIBLE DUPLICATED USER
6000000002463,2026-01-12 01:30:03,2026-01-12 01:30:03,,2026-01-15 10:36:28.462261,2026-01-15 10:36:28.462261,,4,Verificacion de cuenta,3,2000000000094,5000000000012,6,whatsapp,Documento de identidad rechazado
6000000002750,2026-01-12 02:47:58,2026-01-12 02:47:58,2026-01-13 02:35:43.637319,2026-01-12 05:20:46.695491,2026-01-13 02:35:43.637319,2026-01-12 03:13:30.277587,5,Consulta general,2,2000000000204,5000000000009,3,portal,Consulta por tasa de cambio
6000000001778,2026-01-12 02:50:12,2026-01-12 02:50:12,2026-01-14 23:41:17.005360,2026-01-13 18:48:53.507607,2026-01-14 23:41:17.005360,2026-01-12 20:37:23.704343,5,Verificacion de cuenta,2,2000000000529,5000000000011,5,chat,Documento de identidad rechazado
6000000066694,2026-01-12 05:13:43,2026-01-12 05:13:43,,2026-01-12 05:18:59.000000,2026-01-12 05:18:59.000000,,5,Reportes del sistema,2,2000000000821,5000000000001,1,telefono,POSSIBLE DUPLICATED USER
6000000001705,2026-01-12 05:37:40,2026-01-12 05:37:40,,2026-01-13 22:59:55.158186,2026-01-13 22:59:55.158186,,4,Transferencia fallida,2,2000000000771,5000000000015,3,telefono,Error de validacion en transferencia
6000000004764,2026-01-12 07:46:41,2026-01-12 07:46:41,2026-01-17 06:44:01.666353,2026-01-16 22:27:50.518765,2026-01-17 06:44:01.666353,,5,Tarjeta bloqueada,1,2000000000701,5000000000014,2,chat,Solicitud de desbloqueo de tarjeta
6000000004865,2026-01-12 09:53:36,2026-01-12 09:53:36,,2026-01-15 22:15:55.436068,2026-01-15 22:15:55.436068,2026-01-13 04:41:10.753796,4,Carga de saldo,2,2000000000265,5000000000007,1,facebook,Carga de saldo no reflejada
6000000000765,2026-01-12 12:36:44,2026-01-12 12:36:44,2026-01-17 01:19:02.595183,2026-01-15 19:36:48.189127,2026-01-17 01:19:02.595183,,5,Verificacion de cuenta,3,2000000000753,5000000000008,2,email,Selfie no coincide con documento
6000000003246,2026-01-12 12:44:45,2026-01-12 12:44:45,,2026-01-13 23:26:19.469063,2026-01-13 23:26:19.469063,,4,Tarjeta bloqueada,2,2000000000461,5000000000014,2,portal,Tarjeta bloqueada por intentos fallidos
6000000000157,2026-01-12 16:17:57,2026-01-12 16:17:57,,2026-01-15 11:49:14.518571,2026-01-15 11:49:14.518571,2026-01-14 03:45:03.068000,4,Verificacion de cuenta,1,2000000000614,5000000000003,3,telefono,Selfie no coincide con documento
6000000002585,2026-01-12 18:05:19,2026-01-12 18:05:19,2026-01-16 21:47:02.095522,2026-01-15 21:33:24.435055,2026-01-16 21:47:02.095522,2026-01-13 06:12:53.852036,5,Verificacion de cuenta,2,2000000000273,5000000000011,5,chat,Selfie no coincide con documento
6000000003170,2026-01-12 20:45:55,2026-01-12 20:45:55,2026-01-15 22:22:14.730050,2026-01-15 21:50:09.035816,2026-01-15 22:22:14.730050,,5,Transferencia fallida,2,2000000000520,5000000000010,4,telefono,Transferencia duplicada
6000000001433,2026-01-12 21:47:32,2026-01-12 21:47:32,2026-01-22 05:31:41.925420,2026-01-22 03:27:35.031395,2026-01-22 05:31:41.925420,2026-01-18 05:18:44.921501,5,Consulta general,1,2000000000862,5000000000014,2,chat,Consulta sobre limites de cuenta
6000000004584,2026-01-13 00:54:29,2026-01-13 00:54:29,2026-01-16 06:19:42.399293,2026-01-15 15:14:13.831430,2026-01-16 06:19:42.399293,,5,Transferencia fallida,2,2000000000225,5000000000004,4,portal,Transferencia rechazada por el banco destino
6000000004002,2026-01-13 03:21:35,2026-01-13 03:21:35,2026-01-16 08:05:02.070031,2026-01-15 11:49:43.004074,2026-01-16 08:05:02.070031,,5,Reclamo por cobro,1,2000000000174,5000000000008,2,portal,Doble cobro en la misma operacion
6000000001236,2026-01-13 03:27:46,2026-01-13 03:27:46,2026-01-14 09:17:48.453714,2026-01-13 12:02:07.657638,2026-01-14 09:17:48.453714,2026-01-13 03:39:29.132632,5,Problema de retiro,1,2000000000639,5000000000014,2,facebook,Retiro pendiente hace 48 horas
6000000004323,2026-01-13 03:49:29,2026-01-13 03:49:29,2026-01-16 22:15:56.153795,2026-01-16 06:31:10.455577,2026-01-16 22:15:56.153795,,5,Carga de saldo,2,2000000000256,5000000000007,1,email,Comprobante de pago no reconocido
6000000000414,2026-01-13 04:39:26,2026-01-13 04:39:26,,2026-01-15 09:02:16.034146,2026-01-15 09:02:16.034146,,4,Consulta general,1,2000000000203,5000000000008,2,email,Consulta sobre limites de cuenta
6000000004690,2026-01-13 05:59:04,2026-01-13 05:59:04,,,2026-01-14 01:10:45.628598,2026-01-13 11:06:02.778548,3,Verificacion de cuenta,3,2000000000366,5000000000012,6,portal,Documento de identidad rechazado
6000000003412,2026-01-13 10:13:17,2026-01-13 10:13:17,2026-01-16 20:16:07.099357,2026-01-16 20:06:23.889369,2026-01-16 20:16:07.099357,2026-01-13 22:29:53.662266,5,Consulta general,3,2000000000852,5000000000001,1,telefono,Como cerrar mi cuenta
6000000002868,2026-01-13 11:03:43,2026-01-13 11:03:43,,2026-01-16 15:19:02.485420,2026-01-16 15:19:02.485420,2026-01-15 17:41:59.709211,4,Consulta general,2,2000000000814,5000000000007,1,portal,Consulta por tasa de cambio
6000000002168,2026-01-13 13:00:24,2026-01-13 13:00:24,,2026-01-14 12:25:07.281552,2026-01-14 12:25:07.281552,2026-01-13 17:04:39.717045,4,Transferencia fallida,3,2000000000283,5000000000004,4,whatsapp,Transferencia duplicada
6000000003513,2026-01-13 14:25:39,2026-01-13 14:25:39,2026-01-15 19:09:00.848941,2026-01-15 12:19:01.979490,2026-01-15 19:09:00.848941,,5,Consulta general,3,2000000000081,5000000000007,1,whatsapp,Consulta sobre limites de cuenta
6000000001357,2026-01-13 17:22:24,2026-01-13 17:22:24,2026-01-16 12:16:27.353220,2026-01-16 00:46:17.856795,2026-01-16 12:16:27.353220,2026-01-14 22:14:26.418148,5,Consulta general,1,2000000000082,5000000000006,6,telefono,Como cerrar mi cuenta
6000000003430,2026-01-13 21:38:36,2026-01-13 21:38:36,2026-01-17 18:08:41.095096,2026-01-17 17:28:11.846430,2026-01-17 18:08:41.095096,,5,Problema de retiro,2,2000000000108,5000000000015,3,whatsapp,Retiro rechazado por el banco
6000000003280,2026-01-14 01:26:06,2026-01-14 01:26:06,2026-01-20 02:14:14.948950,2026-01-18 21:57:19.003220,2026-01-20 02:14:14.948950,2026-01-15 00:30:54.250556,5,Tarjeta bloqueada,1,2000000000621,5000000000005,5,portal,Tarjeta fisica no llego
6000000000629,2026-01-14 01:33:50,2026-01-14 01:33:50,,2026-01-17 02:43:15.875931,2026-01-17 02:43:15.875931,,4,Verificacion de cuenta,2,2000000000671,5000000000004,4,portal,Solicitud de verificacion en revision
6000000004837,2026-01-14 02:03:21,2026-01-14 02:03:21,,2026-01-14 21:25:35.119244,2026-01-14 21:25:35.119244,2026-01-14 06:00:41.536840,4,Reclamo por cobro,4,2000000000296,5000000000012,6,email,Doble cobro en la misma operacion
6000000003328,2026-01-14 02:03:49,2026-01-14 02:03:49,2026-01-15 14:24:23.109984,2026-01-15 11:56:42.418809,2026-01-15 14:24:23.109984,,5,Consulta general,3,2000000000059,5000000000015,3,whatsapp,Consulta sobre limites de cuenta
6000000003013,2026-01-14 02:11:35,2026-01-14 02:11:35,,2026-01-17 22:03:05.359502,2026-01-17 22:03:05.359502,2026-01-14 05:00:26.726384,4,Consulta general,2,2000000000315,5000000000010,4,telefono,Consulta por tasa de cambio
6000000002032,2026-01-14 03:57:58,2026-01-14 03:57:58,2026-01-16 01:04:06.483310,2026-01-15 17:58:53.951708,2026-01-16 01:04:06.483310,,5,Verificacion de cuenta,2,2000000000270,5000000000002,2,email,Solicitud de verificacion en revision
6000000004117,2026-01-14 04:51:12,2026-01-14 04:51:12,,2026-01-14 16:24:05.098178,2026-01-14 16:24:05.098178,2026-01-14 15:01:49.065987,4,Reclamo por cobro,2,2000000000408,5000000000008,2,portal,Reclamo por tipo de cambio aplicado
6000000002638,2026-01-14 05:47:41,2026-01-14 05:47:41,,2026-01-17 12:14:21.486411,2026-01-17 12:14:21.486411,2026-01-14 22:08:49.628672,4,Problema de retiro,2,2000000000219,5000000000015,3,chat,Retiro rechazado por el banco
6000000001938,2026-01-14 06:28:11,2026-01-14 06:28:11,2026-01-18 10:11:41.739766,2026-01-17 01:13:50.942107,2026-01-18 10:11:41.739766,,5,Verificacion de cuenta,3,2000000000594,5000000000003,3,whatsapp,Solicitud de verificacion en revision
6000000000709,2026-01-14 07:19:07,2026-01-14 07:19:07,,2026-01-15 02:59:27.320979,2026-01-15 02:59:27.320979,,4,Problema de retiro,2,2000000000836,5000000000011,5,email,Retiro pendiente hace 48 horas
6000000003392,2026-01-14 10:54:06,2026-01-14 10:54:06,2026-01-24 21:06:56.185019,2026-01-24 00:39:54.908468,2026-01-24 21:06:56.185019,2026-01-21 23:46:59.233654,5,Carga de saldo,1,2000000000038,5000000000004,4,email,Comprobante de pago no reconocido
6000000004280,2026-01-14 10:56:55,2026-01-14 10:56:55,2026-01-17 07:13:58.629924,2026-01-15 20:49:34.766740,2026-01-17 07:13:58.629924,2026-01-14 12:20:50.904005,5,Tarjeta bloqueada,2,2000000000864,5000000000013,1,telefono,Tarjeta bloqueada por intentos fallidos
6000000000412,2026-01-14 17:01:39,2026-01-14 17:01:39,,2026-01-16 16:46:46.520203,2026-01-16 16:46:46.520203,2026-01-15 09:17:25.314741,4,Transferencia fallida,2,2000000000644,5000000000010,4,email,Transferencia rechazada por el banco destino
6000000003152,2026-01-14 20:44:53,2026-01-14 20:44:53,,2026-01-15 19:33:44.368949,2026-01-15 19:33:44.368949,,4,Problema de retiro,2,2000000000617,5000000000002,2,email,Retiro rechazado por el banco
6000000000166,2026-01-14 21:19:31,2026-01-14 21:19:31,,2026-01-16 22:11:53.571052,2026-01-16 22:11:53.571052,2026-01-15 00:16:45.297429,4,Transferencia fallida,4,2000000000176,5000000000014,2,chat,Transferencia rechazada por el banco destino
6000000067866,2026-01-14 22:04:42,2026-01-14 22:04:42,,2026-01-14 22:09:26.000000,2026-01-14 22:09:26.000000,,5,Reportes del sistema,2,2000000000164,5000000000001,1,chat,POSSIBLE DUPLICATED USER
6000000068364,2026-01-14 22:17:43,2026-01-14 22:17:43,,2026-01-14 22:20:53.000000,2026-01-14 22:20:53.000000,,5,Reportes del sistema,2,2000000000274,5000000000001,1,email,POSSIBLE DUPLICATED USER
6000000003012,2026-01-14 22:25:21,2026-01-14 22:25:21,2026-01-16 01:02:54.177578,2026-01-15 18:37:48.263901,2026-01-16 01:02:54.177578,2026-01-15 00:34:15.980247,5,Problema de retiro,4,2000000000313,5000000000003,3,whatsapp,Retiro rechazado por el banco
6000000002856,2026-01-14 23:31:30,2026-01-14 23:31:30,,2026-01-18 13:52:48.603255,2026-01-18 13:52:48.603255,,4,Verificacion de cuenta,3,2000000000747,5000000000015,3,email,Solicitud de verificacion en revision
6000000004328,2026-01-15 08:53:14,2026-01-15 08:53:14,,2026-01-16 06:21:41.844139,2026-01-16 06:21:41.844139,2026-01-15 23:47:00.011887,4,Reclamo por cobro,3,2000000000484,5000000000014,2,email,Reclamo por tipo de cambio aplicado
6000000003849,2026-01-15 09:13:11,2026-01-15 09:13:11,2026-01-17 19:30:26.537424,2026-01-16 10:32:56.464755,2026-01-17 19:30:26.537424,2026-01-15 18:02:22.152879,5,Verificacion de cuenta,2,2000000000627,5000000000005,5,telefono,Documento de identidad rechazado
6000000003617,2026-01-15 11:28:14,2026-01-15 11:28:14,2026-01-18 19:09:14.781045,2026-01-17 15:47:16.180385,2026-01-18 19:09:14.781045,,5,Verificacion de cuenta,1,2000000000168,5000000000011,5,email,Solicitud de verificacion en revision
6000000004009,2026-01-15 13:19:26,2026-01-15 13:19:26,,2026-01-16 15:16:43.055621,2026-01-16 15:16:43.055621,,4,Tarjeta bloqueada,4,2000000000398,5000000000006,6,portal,Solicitud de desbloqueo de tarjeta
6000000001434,2026-01-15 15:06:17,2026-01-15 15:06:17,2026-01-17 14:33:10.786903,2026-01-17 12:35:55.217106,2026-01-17 14:33:10.786903,,5,Verificacion de cuenta,2,2000000000138,5000000000005,5,portal,Selfie no coincide con documento
6000000000227,2026-01-15 15:09:59,2026-01-15 15:09:59,,2026-01-18 14:39:27.276884,2026-01-18 14:39:27.276884,2026-01-16 13:55:08.076353,4,Consulta general,2,2000000000357,5000000000006,6,whatsapp,Como cerrar mi cuenta
6000000001504,2026-01-15 15:19:57,2026-01-15 15:19:57,2026-01-20 17:51:00.377117,2026-01-20 06:51:28.047427,2026-01-20 17:51:00.377117,2026-01-16 11:14:03.604877,5,Problema de retiro,1,2000000000831,5000000000002,2,email,Retiro rechazado por el banco
6000000000889,2026-01-15 19:39:10,2026-01-15 19:39:10,,2026-01-17 14:18:47.738480,2026-01-17 14:18:47.738480,,4,Carga de saldo,2,2000000000825,5000000000010,4,portal,Comprobante de pago no reconocido
6000000002018,2026-01-15 19:50:37,2026-01-15 19:50:37,,2026-01-18 11:48:38.273663,2026-01-18 11:48:38.273663,2026-01-16 02:20:21.275410,4,Tarjeta bloqueada,3,2000000000220,5000000000013,1,chat,Tarjeta fisica no llego
6000000000578,2026-01-16 00:24:15,2026-01-16 00:24:15,2026-01-20 17:55:21.659710,2026-01-19 10:54:16.250592,2026-01-20 17:55:21.659710,2026-01-16 21:24:25.170412,5,Carga de saldo,1,2000000000675,5000000000004,4,portal,Comprobante de pago no reconocido
6000000004366,2026-01-16 02:44:14,2026-01-16 02:44:14,,2026-01-16 10:24:01.573045,2026-01-16 10:24:01.573045,,4,Consulta general,2,2000000000098,5000000000013,1,portal,Como cerrar mi cuenta
6000000003962,2026-01-16 09:27:23,2026-01-16 09:27:23,2026-01-17 08:33:41.126248,2026-01-17 01:17:04.212496,2026-01-17 08:33:41.126248,2026-01-16 22:40:58.219979,5,Verificacion de cuenta,2,2000000000449,5000000000009,3,email,Documento de identidad rechazado
6000000001007,2026-01-16 10:06:25,2026-01-16 10:06:25,2026-01-23 06:15:55.892261,2026-01-22 07:06:39.063799,2026-01-23 06:15:55.892261,2026-01-18 07:37:39.704554,5,Transferencia fallida,1,2000000000587,5000000000005,5,email,Transferencia rechazada por el banco destino
6000000000775,2026-01-16 10:26:31,2026-01-16 10:26:31,,2026-01-25 04:26:13.359096,2026-01-25 04:26:13.359096,2026-01-23 18:53:01.626221,4,Transferencia fallida,1,2000000000085,5000000000001,1,email,Transferencia rechazada por el banco destino
6000000000553,2026-01-16 13:05:31,2026-01-16 13:05:31,2026-01-20 15:43:33.561215,2026-01-19 14:23:41.028496,2026-01-20 15:43:33.561215,2026-01-16 15:40:20.802416,5,Verificacion de cuenta,3,2000000000434,5000000000002,2,facebook,Solicitud de verificacion en revision
6000000003966,2026-01-16 13:12:16,2026-01-16 13:12:16,,2026-01-19 20:58:53.642473,2026-01-19 20:58:53.642473,,4,Verificacion de cuenta,3,2000000000221,5000000000006,6,portal,Selfie no coincide con documento
6000000002876,2026-01-16 15:09:14,2026-01-16 15:09:14,,,2026-01-17 04:29:42.000487,2026-01-16 16:22:40.085908,3,Verificacion de cuenta,1,2000000000271,5000000000010,4,facebook,Selfie no coincide con documento
6000000002377,2026-01-16 15:13:06,2026-01-16 15:13:06,,,2026-01-17 19:58:10.013999,2026-01-17 09:42:16.601668,3,Verificacion de cuenta,2,2000000000321,5000000000010,4,portal,Solicitud de verificacion en revision
6000000000487,2026-01-16 16:48:45,2026-01-16 16:48:45,,2026-01-17 04:42:26.536663,2026-01-17 04:42:26.536663,,4,Reclamo por cobro,3,2000000000415,5000000000012,6,chat,Doble cobro en la misma operacion
6000000001604,2026-01-16 19:06:10,2026-01-16 19:06:10,,2026-01-19 02:04:13.856376,2026-01-19 02:04:13.856376,2026-01-16 21:19:45.364318,4,Verificacion de cuenta,4,2000000000395,5000000000007,1,email,Selfie no coincide con documento
6000000002014,2026-01-16 19:32:06,2026-01-16 19:32:06,2026-01-21 05:49:32.636953,2026-01-20 03:29:50.204763,2026-01-21 05:49:32.636953,2026-01-17 16:47:06.706963,5,Consulta general,2,2000000000577,5000000000011,5,whatsapp,Consulta sobre limites de cuenta
6000000003910,2026-01-16 22:43:58,2026-01-16 22:43:58,2026-01-18 23:52:31.416802,2026-01-17 13:19:49.743978,2026-01-18 23:52:31.416802,2026-01-17 00:01:49.191320,5,Problema de retiro,3,2000000000074,5000000000006,6,chat,Retiro no acreditado
6000000002339,2026-01-16 23:46:56,2026-01-16 23:46:56,,2026-01-19 21:51:07.087226,2026-01-19 21:51:07.087226,2026-01-18 06:13:16.015189,4,Carga de saldo,3,2000000000541,5000000000006,6,portal,Comprobante de pago no reconocido
6000000000002,2026-01-17 01:46:00,2026-01-17 01:46:00,,2026-01-18 15:46:18.435685,2026-01-18 15:46:18.435685,,4,Consulta general,2,2000000000591,5000000000006,6,portal,Como cerrar mi cuenta
6000000001367,2026-01-17 03:55:27,2026-01-17 03:55:27,,2026-01-18 20:36:00.422901,2026-01-18 20:36:00.422901,,4,Problema de retiro,4,2000000000120,5000000000005,5,email,Retiro no acreditado
6000000068793,2026-01-17 05:21:37,2026-01-17 05:21:37,,2026-01-17 05:25:09.000000,2026-01-17 05:25:09.000000,,5,Reportes del sistema,2,2000000000531,5000000000001,1,whatsapp,POSSIBLE DUPLICATED USER
6000000001350,2026-01-17 16:11:28,2026-01-17 16:11:28,2026-01-23 10:13:31.544808,2026-01-21 22:21:47.866254,2026-01-23 10:13:31.544808,2026-01-17 23:19:37.447946,5,Problema de retiro,2,2000000000851,5000000000003,3,facebook,Retiro pendiente hace 48 horas
6000000003409,2026-01-17 19:19:38,2026-01-17 19:19:38,2026-01-22 14:48:19.092404,2026-01-22 01:41:46.804426,2026-01-22 14:48:19.092404,,5,Verificacion de cuenta,3,2000000000898,5000000000007,1,chat,Selfie no coincide con documento
6000000004593,2026-01-17 21:07:34,2026-01-17 21:07:34,2026-01-20 05:43:53.920548,2026-01-20 03:59:33.007678,2026-01-20 05:43:53.920548,2026-01-17 23:00:13.629078,5,Carga de saldo,4,2000000000054,5000000000013,1,telefono,Demora en acreditacion de saldo
6000000002636,2026-01-17 22:43:33,2026-01-17 22:43:33,,2026-01-21 18:46:36.781610,2026-01-21 18:46:36.781610,,4,Verificacion de cuenta,4,2000000000676,5000000000006,6,chat,Selfie no coincide con documento
6000000004219,2026-01-18 00:21:28,2026-01-18 00:21:28,,2026-01-19 11:38:26.198567,2026-01-19 11:38:26.198567,,4,Consulta general,2,2000000000035,5000000000011,5,telefono,Como cerrar mi cuenta
6000000004545,2026-01-18 02:00:28,2026-01-18 02:00:28,,,2026-01-18 12:45:17.311827,2026-01-18 05:01:49.854399,3,Tarjeta bloqueada,4,2000000000851,5000000000008,2,chat,Solicitud de desbloqueo de tarjeta
6000000069166,2026-01-18 02:05:26,2026-01-18 02:05:26,,2026-01-18 02:09:15.000000,2026-01-18 02:09:15.000000,,5,Reportes del sistema,2,2000000000827,5000000000001,1,telefono,POSSIBLE DUPLICATED USER
6000000003124,2026-01-18 03:39:40,2026-01-18 03:39:40,2026-01-20 19:04:33.513482,2026-01-19 20:41:06.469201,2026-01-20 19:04:33.513482,2026-01-18 19:02:24.190137,5,Carga de saldo,2,2000000000469,5000000000010,4,email,Demora en acreditacion de saldo
6000000000083,2026-01-18 06:49:26,2026-01-18 06:49:26,,2026-01-21 12:08:16.884945,2026-01-21 12:08:16.884945,,4,Consulta general,1,2000000000572,5000000000010,4,whatsapp,Consulta por tasa de cambio
6000000003018,2026-01-18 07:25:31,2026-01-18 07:25:31,,2026-01-21 01:27:38.784891,2026-01-21 01:27:38.784891,2026-01-18 09:30:35.183635,4,Problema de retiro,4,2000000000305,5000000000009,3,email,Retiro no acreditado
6000000004528,2026-01-18 09:53:14,2026-01-18 09:53:14,2026-01-20 10:29:33.178156,2026-01-19 05:06:52.303409,2026-01-20 10:29:33.178156,,5,Verificacion de cuenta,2,2000000000310,5000000000004,4,telefono,Documento de identidad rechazado
6000000004687,2026-01-18 10:09:08,2026-01-18 10:09:08,2026-01-21 06:43:09.165610,2026-01-20 07:28:23.705867,2026-01-21 06:43:09.165610,2026-01-19 00:07:50.144498,5,Verificacion de cuenta,4,2000000000885,5000000000005,5,email,Selfie no coincide con documento
6000000002213,2026-01-18 11:33:56,2026-01-18 11:33:56,,2026-01-28 12:14:19.170575,2026-01-28 12:14:19.170575,2026-01-28 10:33:56.000000,4,Tarjeta bloqueada,1,2000000000004,5000000000006,6,facebook,Tarjeta bloqueada por intentos fallidos
6000000002441,2026-01-18 14:30:16,2026-01-18 14:30:16,,2026-01-20 23:06:05.692804,2026-01-20 23:06:05.692804,2026-01-18 21:53:11.133305,4,Consulta general,3,2000000000458,5000000000006,6,email,Consulta por tasa de cambio
